Adaptability,Sensitivity,Precision,Is parent circuit,Circuit idx,Species,Step,Params energy,Params equilibrium constants,Params rates
790.3770751953125,0.5911369323730469,1.6916555166244507,False,1664,RNA_2,16,"[-8.919211387634277, -24.9941463470459, -24.394088745117188, -16.458356857299805, -0.5461111068725586, -24.9941463470459]","[0.0021060348954051733, 809.9723510742188, 501.1741943359375, 0.8766637444496155, 2.596285639810958e-06, 809.9723510742188]","[0.7167882323265076, 1.8637439325175365e-06, 3.01208820019383e-06, 0.0017219611909240484, 581.438720703125, 1.8637439325175365e-06]"
790.3729248046875,0.5909420847892761,1.6922132968902588,False,1146,RNA_2,11,"[-0.7687873840332031, -1.4389907121658325, -13.179752349853516, -1.5968083143234253, -24.9941463470459, -24.9941463470459]","[3.1025456337374635e-06, 5.303597845340846e-06, 0.06363985687494278, 6.01730744165252e-06, 809.9723510742188, 809.9723510742188]","[486.56207275390625, 284.6333923339844, 0.02372068539261818, 250.87315368652344, 1.8637439325175365e-06, 1.8637439325175365e-06]"
790.3724365234375,0.25447115302085876,28.172832489013672,False,531,RNA_2,5,"[-0.5669146776199341, -14.047337532043457, -11.399645805358887, -17.322717666625977, -15.398547172546387, -14.458101272583008]","[2.6398572572361445e-06, 0.12739695608615875, 0.015319928526878357, 1.7504221200942993, 0.3755064010620117, 0.17695917189121246]","[571.8419189453125, 0.011849427595734596, 0.09853708744049072, 0.0008624097099527717, 0.004020120482891798, 0.008530673570930958]"
790.3709106445312,0.384664922952652,6.534835338592529,False,111,RNA_2,1,"[-1.775215744972229, -9.427095413208008, -11.705710411071777, -10.369926452636719, -17.255624771118164, -9.079036712646484]","[6.940445018699393e-06, 0.0031617137137800455, 0.019570166245102882, 0.006721955258399248, 1.6589463949203491, 0.0023932859767228365]","[217.5049285888672, 0.47745659947395325, 0.07713685184717178, 0.22457468509674072, 0.000909963739104569, 0.6307566165924072]"
790.370361328125,0.5889037847518921,1.7090402841567993,False,146,RNA_2,1,"[-12.963973999023438, -18.824079513549805, -24.9941463470459, -4.973474025726318, -22.362342834472656, -13.666833877563477]","[0.053550075739622116, 5.817940711975098, 809.9723510742188, 8.965531742433086e-05, 98.64791107177734, 0.0939633697271347]","[0.02819008193910122, 0.0002594699908513576, 1.8637439325175365e-06, 16.83760643005371, 1.530271583760623e-05, 0.016065632924437523]"
790.369140625,0.5907638072967529,1.6927238702774048,False,146,RNA_2,1,"[-20.828044891357422, -16.512975692749023, -6.106499195098877, -2.470824718475342, -20.558229446411133, -0.1140161082148552]","[28.908021926879883, 0.9158187508583069, 0.0002219367743236944, 1.2107837392250076e-05, 23.295644760131836, 1.837500690271554e-06]","[5.222014442551881e-05, 0.0016483404906466603, 6.801851272583008, 124.6780014038086, 6.480099546024576e-05, 821.5404052734375]"
790.366455078125,0.5906359553337097,1.6930903196334839,False,183,RNA_2,1,"[-6.533627510070801, -11.84106731414795, -22.967594146728516, -13.122957229614258, -14.812950134277344, -8.99947738647461]","[0.00031234088237397373, 0.021808326244354248, 160.0935821533203, 0.06081300973892212, 0.23504994809627533, 0.002245705807581544]","[4.833119869232178, 0.0692203938961029, 9.429366400581785e-06, 0.024823322892189026, 0.006422384176403284, 0.6722078323364258]"
790.366455078125,0.4096521735191345,5.305495262145996,False,1781,RNA_2,17,"[-0.5123765468597412, -1.1918728351593018, -13.67257308959961, -3.9992623329162598, -20.192821502685547, -24.9941463470459]","[2.5271554022765486e-06, 4.352241830929415e-06, 0.09439579397439957, 4.112446549697779e-05, 17.390785217285156, 809.9723510742188]","[597.3439331054688, 346.8513488769531, 0.01599203795194626, 36.70761489868164, 8.680349856149405e-05, 1.8637439325175365e-06]"
790.3639526367188,0.40963342785835266,5.304050445556641,False,797,RNA_2,7,"[-0.8628331422805786, -2.2310540676116943, -13.695876121520996, -1.7308481931686401, -20.22640609741211, -23.237287521362305]","[3.3449750844738446e-06, 9.994517313316464e-06, 0.09617206454277039, 6.698418928863248e-06, 17.86435317993164, 198.64376831054688]","[451.29815673828125, 151.04090881347656, 0.01569666899740696, 225.36376953125, 8.450241148239002e-05, 7.599438504257705e-06]"
790.363525390625,0.5904987454414368,1.6934837102890015,False,1729,RNA_2,17,"[-0.7911249399185181, -0.5907598733901978, -13.341436386108398, -4.209865093231201, -24.016651153564453, -24.9941463470459]","[3.1584881980961654e-06, 2.6906996026809793e-06, 0.07242756336927414, 4.867107418249361e-05, 370.5555419921875, 809.9723510742188]","[477.94415283203125, 561.03662109375, 0.02084263041615486, 31.01597785949707, 4.073831860296195e-06, 1.8637439325175365e-06]"
790.3633422851562,0.38459622859954834,6.530247688293457,False,517,RNA_2,5,"[-1.5754528045654297, -14.86313247680664, -11.388937950134277, -22.723896026611328, -6.38118839263916, -21.616443634033203]","[5.915377187193371e-06, 0.24467819929122925, 0.015189253725111485, 131.73597717285156, 0.000276481470791623, 54.31700134277344]","[255.19606018066406, 0.006169658619910479, 0.09938480705022812, 1.1459139386715833e-05, 5.4599714279174805, 2.7792053515440784e-05]"
790.3614501953125,0.17242491245269775,135.17222595214844,False,255,RNA_2,2,"[-6.278097629547119, -18.548200607299805, -9.77486515045166, -24.9941463470459, -4.2396016120910645, -17.06410026550293]","[0.0002545942843426019, 4.665724754333496, 0.00417590094730258, 809.9723510742188, 4.9842812586575747e-05, 1.4232784509658813]","[5.929359436035156, 0.0003235469339415431, 0.36149826645851135, 1.8637439325175365e-06, 30.286834716796875, 0.001060636481270194]"
790.358642578125,0.15739735960960388,202.1586151123047,False,646,RNA_2,6,"[-0.6190348863601685, -2.11419939994812, -8.479378700256348, -2.189424991607666, -22.752042770385742, -24.24884033203125]","[2.7522560230863746e-06, 9.102532203542069e-06, 0.001481330837123096, 9.667143785918597e-06, 134.7359619140625, 446.19464111328125]","[548.4885864257812, 165.8418731689453, 1.0190708637237549, 156.15585327148438, 1.1203994290553965e-05, 3.3832343433459755e-06]"
790.357666015625,0.4178481101989746,4.966084957122803,False,276,RNA_2,2,"[-3.795945882797241, -13.1060152053833, -13.596036911010742, -1.0025758743286133, -24.9941463470459, -19.88719367980957]","[3.495110649964772e-05, 0.05999433994293213, 0.0887894257903099, 3.74062915398099e-06, 809.9723510742188, 13.61861801147461]","[43.191219329833984, 0.02516205795109272, 0.017001809552311897, 403.56341552734375, 1.8637439325175365e-06, 0.0001108468568418175]"
790.3560791015625,0.5901457071304321,1.694496750831604,False,103,RNA_2,1,"[-6.644504070281982, -4.5796685218811035, -19.776952743530273, -1.2085074186325073, -14.662652969360352, -21.336700439453125]","[0.00034131179563701153, 6.542655319208279e-05, 12.46899127960205, 4.410548626765376e-06, 0.2084210366010666, 43.425350189208984]","[4.422879695892334, 23.07291030883789, 0.00012106681242585182, 342.26605224609375, 0.007242939900606871, 3.4762666473397985e-05]"
790.35546875,0.5901175141334534,1.694577693939209,False,104,RNA_2,1,"[-12.40162467956543, -20.80342674255371, -14.469498634338379, -9.835482597351074, -15.51438045501709, -24.210275650024414]","[0.03414915129542351, 28.344240188598633, 0.17858003079891205, 0.004383396822959185, 0.41196659207344055, 432.6387023925781]","[0.044205520302057266, 5.325882739271037e-05, 0.008453247137367725, 0.34438610076904297, 0.0036643287166953087, 3.489241862553172e-06]"
790.3552856445312,0.5901089310646057,1.694602370262146,False,159,RNA_2,1,"[-8.768357276916504, -7.110306262969971, -24.75776481628418, -14.683173179626465, -14.616222381591797, -22.077646255493164]","[0.0018666095566004515, 0.0004954360192641616, 670.4137573242188, 0.21187075972557068, 0.20082135498523712, 78.5550537109375]","[0.808728814125061, 3.0469746589660645, 2.251715386591968e-06, 0.007125008851289749, 0.007517033722251654, 1.9216853615944274e-05]"
790.3516235351562,0.4485010802745819,3.948915719985962,False,268,RNA_2,2,"[-0.8598923683166504, -4.999410629272461, -8.878044128417969, -7.016180992126465, -18.135658264160156, -16.86273956298828]","[3.337114776513772e-06, 9.153501741820946e-05, 0.0020378048066049814, 0.0004594995698425919, 3.35418701171875, 1.2115185260772705]","[452.36114501953125, 16.49184226989746, 0.7407878637313843, 3.285271644592285, 0.0004500586655922234, 0.0012460239231586456]"
790.3504028320312,0.49472132325172424,2.8977935314178467,False,1039,RNA_2,10,"[-12.850753784179688, -23.190603256225586, -22.516414642333984, -18.328142166137695, -0.8622186183929443, -24.9941463470459]","[0.0489128977060318, 191.36167907714844, 111.588134765625, 3.9125773906707764, 3.343332764416118e-06, 809.9723510742188]","[0.030862636864185333, 7.888627806096338e-06, 1.3528150702768471e-05, 0.00038582776323892176, 451.51983642578125, 1.8637439325175365e-06]"
790.3497314453125,0.26467350125312805,24.21558952331543,False,340,RNA_2,3,"[-3.1146090030670166, -12.263246536254883, -9.46474552154541, -23.53058433532715, -4.35824728012085, -22.206912994384766]","[2.026468973781448e-05, 0.030570490285754204, 0.0032583936117589474, 251.1750946044922, 5.480551044456661e-05, 87.1136245727539]","[74.49317169189453, 0.049380332231521606, 0.46328994631767273, 6.01007468503667e-06, 27.544330596923828, 1.7328875401290134e-05]"
790.3497314453125,0.4022986888885498,5.614121437072754,False,1713,RNA_2,17,"[-0.26646512746810913, -0.989773690700531, -12.824860572814941, -3.645902633666992, -24.402524948120117, -24.9941463470459]","[2.0758384380314965e-06, 3.7025147321401164e-06, 0.04791009798645973, 3.099775858572684e-05, 504.5682067871094, 809.9723510742188]","[727.215087890625, 407.7177734375, 0.03150862082839012, 48.69968032836914, 2.9918273867224343e-06, 1.8637439325175365e-06]"
790.3492431640625,0.4010007083415985,5.673630714416504,False,1079,RNA_2,10,"[-1.2081199884414673, -0.9886183738708496, -12.795321464538574, -2.1782169342041016, -24.676836013793945, -24.9941463470459]","[4.409182110975962e-06, 3.6990948046877747e-06, 0.0467911995947361, 9.580850928614382e-06, 628.3843383789062, 809.9723510742188]","[342.37213134765625, 408.0946960449219, 0.03226207196712494, 157.5623016357422, 2.402321115368977e-06, 1.8637439325175365e-06]"
790.3453369140625,0.3827228844165802,6.616650104522705,False,527,RNA_2,5,"[-9.469106674194336, -24.9941463470459, -20.641122817993164, -19.329029083251953, -0.6960870027542114, -23.66464614868164]","[0.003269782057031989, 809.9723510742188, 24.892860412597656, 8.713783264160156, 2.9272478059283458e-06, 279.6110534667969]","[0.46167632937431335, 1.8637439325175365e-06, 6.064313492970541e-05, 0.00017324059444945306, 515.6997680664062, 5.398860139393946e-06]"
790.3429565429688,0.526913046836853,2.3820626735687256,False,346,RNA_2,3,"[-1.462553858757019, -14.823980331420898, -11.023672103881836, -1.1720709800720215, -14.267719268798828, -23.468944549560547]","[5.4045221986598335e-06, 0.2371332347393036, 0.011340444907546043, 4.283841462893179e-06, 0.1519593894481659, 239.08966064453125]","[279.318115234375, 0.006365961395204067, 0.1331147998571396, 352.3895568847656, 0.009934107773005962, 6.3138700170384254e-06]"
790.3419799804688,0.5894832015037537,1.6964011192321777,False,235,RNA_2,2,"[-7.495086193084717, -5.465904235839844, -21.292736053466797, -1.6591448783874512, -15.766611099243164, -19.756444931030273]","[0.0006740216049365699, 0.0001329424703726545, 41.924560546875, 6.3249967752199154e-06, 0.5040758848190308, 12.266093254089355]","[2.2396626472473145, 11.355144500732422, 3.600708078010939e-05, 238.66905212402344, 0.0029947494622319937, 0.0001230694178957492]"
790.3407592773438,0.5894237160682678,1.6965724229812622,False,142,RNA_2,1,"[-9.423571586608887, -2.87913179397583, -22.294286727905273, -3.3163652420043945, -12.06313705444336, -12.541796684265137]","[0.003152813296765089, 1.678521221037954e-05, 93.42059326171875, 2.381427475484088e-05, 0.026048174127936363, 0.038201525807380676]","[0.47880446910858154, 89.93517303466797, 1.615897417650558e-05, 63.38975143432617, 0.057953428477048874, 0.039516251534223557]"
790.3388671875,0.5893373489379883,1.6968209743499756,False,568,RNA_2,5,"[-6.357316970825195, -11.668113708496094, -11.726449966430664, -17.049652099609375, -24.033357620239258, -23.299564361572266]","[0.0002712515997700393, 0.01899031177163124, 0.019897576421499252, 1.4069221019744873, 375.54156494140625, 208.79103088378906]","[5.565242767333984, 0.07949215918779373, 0.07586757838726044, 0.0010729670757427812, 4.0197437556344084e-06, 7.230104529298842e-06]"
790.3380737304688,0.3387950360774994,9.988702774047852,False,211,RNA_2,2,"[-1.9348134994506836, -10.448995590209961, -11.689454078674316, -19.471363067626953, -5.337148666381836, -15.0404691696167]","[7.885642844485119e-06, 0.007160891313105822, 0.019317302852869034, 9.764695167541504, 0.00011993046791758388, 0.28197354078292847]","[191.43411254882812, 0.2108091115951538, 0.07814657688140869, 0.00015459580754395574, 12.587135314941406, 0.005353626329451799]"
790.333984375,0.4008997082710266,5.663576126098633,False,887,RNA_2,8,"[-0.6700472831726074, -1.2889999151229858, -12.763982772827148, -2.6336448192596436, -24.9941463470459, -24.9941463470459]","[2.866899194486905e-06, 4.703903414338129e-06, 0.04563267529010773, 1.3792281606583856e-05, 809.9723510742188, 809.9723510742188]","[526.5552978515625, 320.9209289550781, 0.033081140369176865, 109.45114135742188, 1.8637439325175365e-06, 1.8637439325175365e-06]"
790.33154296875,0.5889912247657776,1.6978181600570679,False,421,RNA_2,4,"[-10.491557121276855, -15.458332061767578, -22.123132705688477, -18.71796226501465, -0.554338276386261, -14.60145092010498]","[0.00740891182795167, 0.39390262961387634, 81.46626281738281, 5.344417572021484, 2.613430297060404e-06, 0.19846220314502716]","[0.2037520706653595, 0.003832370974123478, 1.8530136003391817e-05, 0.0002824593975674361, 577.6243896484375, 0.007606389932334423]"
790.3297119140625,0.45716914534568787,3.701791286468506,False,1290,RNA_2,12,"[-7.062376022338867, -20.311962127685547, -22.349559783935547, -19.775896072387695, -0.8617851138114929, -24.9941463470459]","[0.00047679845010861754, 19.129899978637695, 97.64425659179688, 12.458454132080078, 3.342172249176656e-06, 809.9723510742188]","[3.1660778522491455, 7.891212590038776e-05, 1.5460007489309646e-05, 0.00012116920697735623, 451.67657470703125, 1.8637439325175365e-06]"
790.328125,0.3177186846733093,12.468137741088867,False,676,RNA_2,6,"[-1.8158423900604248, -15.874666213989258, -11.771961212158203, -0.7582327723503113, -22.897043228149414, -16.350929260253906]","[7.169723176048137e-06, 0.5495892763137817, 0.02063537761569023, 3.0764601888222387e-06, 151.30795288085938, 0.8044679760932922]","[210.54942321777344, 0.0027467438485473394, 0.0731549933552742, 490.6876525878906, 9.97687857307028e-06, 0.001876496127806604]"
790.3275756835938,0.37884142994880676,6.824578762054443,False,1438,RNA_2,14,"[-0.7934336066246033, -0.9597638249397278, -12.953591346740723, -1.9850658178329468, -17.03438949584961, -23.854341506958008]","[3.164324880344793e-06, 3.614682327679475e-06, 0.053107116371393204, 8.209117368096486e-06, 1.3898476362228394, 325.4327392578125]","[477.0625915527344, 417.62481689453125, 0.02842521108686924, 183.89077758789062, 0.0010861485498026013, 4.638688096747501e-06]"
790.3271484375,0.5887866616249084,1.6984080076217651,False,1009,RNA_2,10,"[-0.8171830177307129, -1.1330777406692505, -13.462931632995605, -2.1287360191345215, -24.9941463470459, -22.859331130981445]","[3.225020691388636e-06, 4.152270776103251e-06, 0.07982073724269867, 9.209004929289222e-06, 809.9723510742188, 146.81124877929688]","[468.0841369628906, 363.5555419921875, 0.018912142142653465, 163.9244384765625, 1.8637439325175365e-06, 1.028246151690837e-05]"
790.3257446289062,0.4601271152496338,3.6244053840637207,False,762,RNA_2,7,"[-12.280611991882324, -24.9941463470459, -22.50900650024414, -18.46417999267578, -0.7660706639289856, -24.9941463470459]","[0.030998149886727333, 809.9723510742188, 110.92869567871094, 4.362419128417969, 3.095809915976133e-06, 809.9723510742188]","[0.048699069768190384, 1.8637439325175365e-06, 1.3608570952783339e-05, 0.00034604218672029674, 487.6206970214844, 1.8637439325175365e-06]"
790.323974609375,0.5886372327804565,1.6988391876220703,False,258,RNA_2,2,"[-4.304033279418945, -8.646971702575684, -14.11102294921875, -5.614323139190674, -22.14600372314453, -24.9941463470459]","[5.247933586360887e-05, 0.001693868893198669, 0.13405582308769226, 0.00014970274060033262, 82.9705810546875, 809.9723510742188]","[28.76524543762207, 0.8912029266357422, 0.011260838247835636, 10.083856582641602, 1.81941704795463e-05, 1.8637439325175365e-06]"
790.3229370117188,0.4078914225101471,5.3411545753479,False,1839,RNA_2,18,"[-0.42128464579582214, -0.9591822028160095, -13.194369316101074, -1.393678903579712, -22.293045043945312, -23.506383895874023]","[2.3495429104514187e-06, 3.6130006719758967e-06, 0.06438839435577393, 5.114789018989541e-06, 93.32789611816406, 246.35897827148438]","[642.4998168945312, 417.8191833496094, 0.023444924503564835, 295.1404113769531, 1.617502493900247e-05, 6.1275663938431535e-06]"
790.3228759765625,0.4631155729293823,3.549126148223877,False,968,RNA_2,9,"[-12.317619323730469, -24.04397964477539, -24.50102424621582, -18.51689338684082, -0.5248495936393738, -23.05863380432129]","[0.03192959725856781, 378.7462463378906, 545.9362182617188, 4.550319194793701, 2.5524996090098284e-06, 172.1884765625]","[0.04727841913700104, 3.985731837019557e-06, 2.7651233267533826e-06, 0.00033175275893881917, 591.412841796875, 8.76702688401565e-06]"
790.322265625,0.588555634021759,1.6990747451782227,False,1964,RNA_2,19,"[-11.871061325073242, -23.003557205200195, -24.9941463470459, -16.80807113647461, -1.0336060523986816, -21.63316535949707]","[0.02233794890344143, 164.76644897460938, 809.9723510742188, 1.1596747636795044, 3.83464748665574e-06, 55.04854965209961]","[0.06757921725511551, 9.161944035440683e-06, 1.8637439325175365e-06, 0.0013017278397455812, 393.66876220703125, 2.7422722268966027e-05]"
790.3215942382812,0.22269713878631592,46.615997314453125,False,628,RNA_2,6,"[-0.4684845209121704, -14.34442138671875, -9.290511131286621, -18.751399993896484, -17.232275009155273, -17.469348907470703]","[2.439958507238771e-06, 0.16157588362693787, 0.0028344467282295227, 5.4893107414245605, 1.6282447576522827, 1.9682832956314087]","[618.6912231445312, 0.009342861361801624, 0.532584011554718, 0.0002750037529040128, 0.0009271216695196927, 0.0007669531041756272]"
790.3197631835938,0.35831257700920105,8.221007347106934,False,534,RNA_2,5,"[-0.948784351348877, -6.903884410858154, -11.033280372619629, -9.4918851852417, -24.9941463470459, -17.334630966186523]","[3.5830707929562777e-06, 0.00042001932160928845, 0.01142795104533434, 0.003329912666231394, 809.9723510742188, 1.7671842575073242]","[421.3092956542969, 3.5940754413604736, 0.13209551572799683, 0.45333948731422424, 1.8637439325175365e-06, 0.0008542295545339584]"
790.3189697265625,0.5884015560150146,1.6995196342468262,False,1975,RNA_2,19,"[-0.8934540748596191, -0.7465710043907166, -13.361452102661133, -1.0993785858154297, -23.924007415771484, -24.9941463470459]","[3.4279275951121235e-06, 3.047889322260744e-06, 0.07359666377305984, 4.04182355850935e-06, 344.0849609375, 809.9723510742188]","[440.37713623046875, 495.287353515625, 0.02051154151558876, 373.4900817871094, 4.387233275338076e-06, 1.8637439325175365e-06]"
790.318603515625,0.5883839130401611,1.6995705366134644,False,180,RNA_2,1,"[-5.56416654586792, -2.17242431640625, -22.122182846069336, -10.716052055358887, -16.37001609802246, -1.9999526739120483]","[0.00014381480286829174, 9.536557627143338e-06, 81.40435791015625, 0.00886649452149868, 0.8168463110923767, 8.307469215651508e-06]","[10.49670124053955, 158.2941131591797, 1.8544227714301087e-05, 0.1702568084001541, 0.0018480600556358695, 181.7136993408203]"
790.3157958984375,0.4138771891593933,5.086796760559082,False,282,RNA_2,2,"[-7.018436431884766, -12.465941429138184, -10.342466354370117, -14.572168350219727, -21.06707000732422, -21.178890228271484]","[0.00046032946556806564, 0.03595223277807236, 0.00657589640468359, 0.193867027759552, 34.99966049194336, 38.274925231933594]","[3.2793490886688232, 0.041988518089056015, 0.22956277430057526, 0.007786682806909084, 4.3131305574206635e-05, 3.944047057302669e-05]"
790.3148193359375,0.37737664580345154,6.898281097412109,False,473,RNA_2,4,"[-1.09059476852417, -23.290212631225586, -12.681119918823242, -16.49544906616211, -21.172870635986328, -20.41667938232422]","[4.013522811874282e-06, 207.23497009277344, 0.04270576313138008, 0.9030672907829285, 38.091033935546875, 20.80152130126953]","[376.1236877441406, 7.284393632289721e-06, 0.03534841164946556, 0.0016716152895241976, 3.963087510783225e-05, 7.257069955812767e-05]"
790.3143310546875,0.27721595764160156,20.27899169921875,False,1608,RNA_2,16,"[-0.5466457605361938, -0.7238559722900391, -10.266399383544922, -2.070981979370117, -16.799518585205078, -22.152820587158203]","[2.597397724457551e-06, 2.993005637108581e-06, 0.006187662482261658, 8.793199413048569e-06, 1.1517671346664429, 83.42427825927734]","[581.1897583007812, 504.3695983886719, 0.24396628141403198, 171.67596435546875, 0.0013106651604175568, 1.8095222912961617e-05]"
790.3104858398438,0.5880016684532166,1.700675368309021,False,1608,RNA_2,16,"[-0.4005221426486969, -0.8789798021316528, -13.5147123336792, -1.9063959121704102, -24.9941463470459, -22.629179000854492]","[2.3108398181648226e-06, 3.3884643926285207e-06, 0.0831967145204544, 7.708392331551295e-06, 809.9723510742188, 122.12261199951172]","[653.2607421875, 445.5059509277344, 0.018144719302654266, 195.83604431152344, 1.8637439325175365e-06, 1.2361191693344153e-05]"
790.3099365234375,0.38731226325035095,6.320899486541748,False,473,RNA_2,4,"[-1.4928021430969238, -24.976972579956055, -13.978716850280762, -14.303887367248535, -20.067869186401367, -19.998395919799805]","[5.536896424018778e-06, 798.9197387695312, 0.12059182673692703, 0.15642049908638, 15.73642635345459, 14.885677337646484]","[272.6402893066406, 1.8895277662522858e-06, 0.01251810323446989, 0.009650787338614464, 9.592908463673666e-05, 0.0001014116351143457]"
790.3094482421875,0.35248690843582153,8.676520347595215,False,309,RNA_2,3,"[-0.5053918957710266, -13.848397254943848, -11.172883033752441, -22.610933303833008, -16.077268600463867, -19.11964225769043]","[2.513074150556349e-06, 0.10865262895822525, 0.012778248637914658, 120.35307312011719, 0.6462929248809814, 7.369843482971191]","[600.6909790039062, 0.013893644325435162, 0.11813677102327347, 1.254293692909414e-05, 0.0023357535246759653, 0.00020483217667788267]"
790.30859375,0.5879138708114624,1.7009294033050537,False,117,RNA_2,1,"[-1.8868530988693237, -9.961585998535156, -21.09538459777832, -19.655879974365234, -17.428085327148438, -15.160086631774902]","[7.588816060888348e-06, 0.004848680924624205, 35.801509857177734, 11.317914962768555, 1.9043691158294678, 0.31028997898101807]","[198.9217987060547, 0.31133848428726196, 4.216528759570792e-05, 0.00013337978452909738, 0.0007926934631541371, 0.0048650652170181274]"
790.3075561523438,0.4456614553928375,4.000335216522217,False,335,RNA_2,3,"[-2.2122955322265625, -13.372432708740234, -12.8840913772583, -19.923084259033203, -9.975475311279297, -20.000560760498047]","[9.845648492046166e-06, 0.07424602657556534, 0.050234951078891754, 14.015307426452637, 0.004902857355773449, 14.911486625671387]","[153.32469177246094, 0.02033214457333088, 0.03005041368305683, 0.00010770944936666638, 0.3078981935977936, 0.00010123611718881875]"
790.3057861328125,0.3525501787662506,8.665547370910645,False,578,RNA_2,5,"[-0.518801212310791, -16.05901336669922, -13.567031860351562, -21.392414093017578, -18.493371963500977, -15.609756469726562]","[2.5401766379218316e-06, 0.6369230151176453, 0.08675286173820496, 45.40463638305664, 4.46549654006958, 0.44463035464286804]","[594.2819213867188, 0.0023701153695583344, 0.017400937154889107, 3.3247288229176775e-05, 0.000338054436724633, 0.0033951369114220142]"
790.3055419921875,0.5877694487571716,1.7013473510742188,False,147,RNA_2,1,"[-18.334657669067383, -7.147228717803955, -2.6449697017669678, -15.4264554977417, -22.10550880432129, -1.5647684335708618]","[3.9330241680145264, 0.0005102884606458247, 1.3917806427343749e-05, 0.38398459553718567, 80.32572174072266, 5.865032107976731e-06]","[0.0003838219854515046, 2.958289384841919, 108.46400451660156, 0.003931358456611633, 1.879324554465711e-05, 257.38665771484375]"
790.305419921875,0.5877664685249329,1.7013559341430664,False,1464,RNA_2,14,"[-0.6619644165039062, -1.0810149908065796, -14.255495071411133, -1.575262188911438, -21.56561851501465, -24.9941463470459]","[2.8484205358836334e-06, 3.982877842645394e-06, 0.15048056840896606, 5.914474968449213e-06, 52.15277862548828, 809.9723510742188]","[529.9712524414062, 379.01763916015625, 0.01003173366189003, 255.23500061035156, 2.8945361918886192e-05, 1.8637439325175365e-06]"
790.3048095703125,0.37384581565856934,7.106439590454102,False,267,RNA_2,2,"[-4.115418910980225, -11.691054344177246, -11.38744068145752, -3.205580949783325, -19.838951110839844, -13.814708709716797]","[4.5129145291866735e-05, 0.019342048093676567, 0.015171072445809841, 2.1794499843963422e-05, 13.103032112121582, 0.10576345026493073]","[33.45024490356445, 0.07804659754037857, 0.09950390458106995, 69.26431274414062, 0.00011520852422108874, 0.014273181557655334]"
790.3047485351562,0.42231810092926025,4.7546515464782715,False,335,RNA_2,3,"[-4.163153171539307, -14.242107391357422, -13.93800163269043, -0.926772952079773, -24.317461013793945, -19.25341033935547]","[4.688584158429876e-05, 0.14887751638889313, 0.11672715842723846, 3.520529844536213e-06, 471.3739318847656, 8.202272415161133]","[32.19694900512695, 0.010139751248061657, 0.01293256040662527, 428.793701171875, 3.202512743882835e-06, 0.0001840442419052124]"
790.3045654296875,0.137745663523674,370.8220520019531,False,513,RNA_2,5,"[-13.481444358825684, -21.302160263061523, -23.732866287231445, -19.47216796875, -0.8348524570465088, -24.9941463470459]","[0.08101168274879456, 42.24181365966797, 295.2951965332031, 9.77098274230957, 3.2709310744394315e-06, 809.9723510742188]","[0.018634114414453506, 3.573665162548423e-05, 5.112108283356065e-06, 0.00015449633065145463, 461.51416015625, 1.8637439325175365e-06]"
790.304443359375,0.5877193808555603,1.7014923095703125,False,120,RNA_2,1,"[-6.0511274337768555, -1.6326494216918945, -24.9941463470459, -2.6796023845672607, -16.271554946899414, -2.9575178623199463]","[0.00021232008293736726, 6.192337423271965e-06, 809.9723510742188, 1.4308807294582948e-05, 0.7549728155136108, 1.7871498130261898e-05]","[7.109930515289307, 243.78208923339844, 1.8637439325175365e-06, 105.5001220703125, 0.001999516971409321, 84.46863555908203]"
790.30419921875,0.4400087296962738,4.164937496185303,False,436,RNA_2,4,"[-0.4130520224571228, -17.353378295898438, -14.242460250854492, -24.110734939575195, -19.19000244140625, -19.21395492553711]","[2.3341183350567007e-06, 1.7938882112503052, 0.14891955256462097, 399.5229187011719, 7.796576499938965, 7.947412967681885]","[646.7456665039062, 0.0008415133925154805, 0.010136889293789864, 3.778459131353884e-06, 0.00019362101738806814, 0.00018994620768353343]"
790.30419921875,0.4143996834754944,5.055939674377441,False,1924,RNA_2,19,"[-11.335254669189453, -18.31724739074707, -24.9941463470459, -16.99390411376953, -0.5107967853546143, -24.9941463470459]","[0.014550738036632538, 3.878624677658081, 809.9723510742188, 1.345553994178772, 2.5239626211259747e-06, 809.9723510742188]","[0.10374601185321808, 0.00038920523365959525, 1.8637439325175365e-06, 0.0011219029547646642, 598.0995483398438, 1.8637439325175365e-06]"
790.2992553710938,0.3523930609226227,8.668848037719727,False,972,RNA_2,9,"[-1.056954026222229, -2.0893959999084473, -10.793950080871582, -1.9240520000457764, -24.186384201049805, -17.130691528320312]","[3.906948677467881e-06, 8.923695531848352e-06, 0.009436621330678463, 7.818048288754653e-06, 424.4483642578125, 1.5011563301086426]","[386.3836364746094, 169.1654510498047, 0.1599704921245575, 193.08924865722656, 3.5565717553254217e-06, 0.0010056120809167624]"
790.2984619140625,0.40411531925201416,5.483602046966553,False,1643,RNA_2,16,"[-0.8109462261199951, -0.835392951965332, -12.927055358886719, -3.5921003818511963, -24.9941463470459, -23.010221481323242]","[3.2089706110127736e-06, 3.272347612437443e-06, 0.051991600543260574, 2.9691871532122605e-05, 809.9723510742188, 165.6471710205078]","[470.42529296875, 461.3143615722656, 0.029035093262791634, 50.84156036376953, 1.8637439325175365e-06, 9.113230589719024e-06]"
